source_root_id,relative_path,source_kind,source_sha256,pixel_sha256,stable_image_id,shape_y,shape_x,frames,channels,dtype,bit_depth,min,max,mean,std,p0,p0_1,p1,p5,p25,p50,p75,p95,p99,p99_9,p100,saturation_value,saturation_count,zero_count,culture_id,disease,tau_isoform,experimental_condition,div,div_token,series_index,filename_prefix,acquisition_group,experimental_group_id,parse_status,deprecated_inferred_pn,deprecated_inferred_round,deprecated_inferred_condition,deprecated_inferred_div,deprecated_biological_group_candidate,file_duplicate_group,pixel_duplicate_group,thumbnail_duplicate_group,near_duplicate_candidate_group,near_duplicate_score,near_duplicate_method,validation_flags,intended_split_status
sted_fiber_data,PN148_4R_AD_DIV11 (Series 13) [1].tif,fiber_image,eb2f4ebe19173a9152319a4bebf37ef0a5ddabd354506aac073584f3fbc10e9a,1941fa666e989f093032090e4696f7a149bff1e5b5e54b4d83ffd7e8a2ec3e49,img_15d210d3c4dae741fe80,1024,1024,1,1,uint8,8,0,57,4.03628,3.4394,0,0,0,0,1,3,6,11,14,21,57,255,0,133364,PN148,AD,4R,AD_4R,11,DIV11,13,PN148_4R_AD_DIV11,PN148_4R_AD_DIV11,PN148_AD_4R_DIV11,parsed,PN148,4R,AD,DIV11,PN148_AD_4R_DIV11,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV11 (Series 14) [1].tif,fiber_image,f06e32d3d2c092ef5775392d457efed2f5f16448a2792ad59c4bd0cdf615aa88,da2f07aa585ad2b1d18fceb04ddf49f6a82f3a61fda2a481b94f0c80d209c962,img_7b8e64bf6d5cb3acac20,1024,1024,1,1,uint8,8,0,47,6.58699,4.6602,0,0,0,1,3,6,9,16,21,26,47,255,0,49346,PN148,AD,4R,AD_4R,11,DIV11,14,PN148_4R_AD_DIV11,PN148_4R_AD_DIV11,PN148_AD_4R_DIV11,parsed,PN148,4R,AD,DIV11,PN148_AD_4R_DIV11,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV11 (Series 2) [1].tif,fiber_image,808b0dade800b7e5bc3093e1903be12d41d8319f6e5414fb88ff10621dd533c4,22c5f041ce4cc8eba87ff63ef84b1f610ec6890b99a01821c62fbdad985f180c,img_e1a5d96336c4c0727b61,1024,1024,1,1,uint8,8,0,46,6.50176,4.37901,0,0,0,1,3,6,9,14,19,26,46,255,0,42852,PN148,AD,4R,AD_4R,11,DIV11,2,PN148_4R_AD_DIV11,PN148_4R_AD_DIV11,PN148_AD_4R_DIV11,parsed,PN148,4R,AD,DIV11,PN148_AD_4R_DIV11,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV11 (Series 3) [1].tif,fiber_image,51f388e309241da9fd8140ebe0e5c36985a57f0a287f10684a1e9faa8dcc5ae0,cd50f118185d1257f8c5f0780398969a4968ee57c0e9f8ac0897dac3870b9ddb,img_0f164cb8ee547f9dd9a6,1024,1024,1,1,uint8,8,0,61,8.27954,5.24466,0,0,0,1,4,8,11,18,23,29,61,255,0,22813,PN148,AD,4R,AD_4R,11,DIV11,3,PN148_4R_AD_DIV11,PN148_4R_AD_DIV11,PN148_AD_4R_DIV11,parsed,PN148,4R,AD,DIV11,PN148_AD_4R_DIV11,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV11 (Series 4) [1].tif,fiber_image,c908765040a9613dbf8d3b231090b410293f08c3b0c995680406740a41c95c7d,d9584df7f9d165609906d19548d81dbfe328c60a4dc6f5ff4e9100a0faa6c5d4,img_fa4c23366882cee35ccc,1024,1024,1,1,uint8,8,0,46,5.40734,4.11749,0,0,0,0,3,4,8,13,18,24,46,255,0,80109,PN148,AD,4R,AD_4R,11,DIV11,4,PN148_4R_AD_DIV11,PN148_4R_AD_DIV11,PN148_AD_4R_DIV11,parsed,PN148,4R,AD,DIV11,PN148_AD_4R_DIV11,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV11 (Series 5) [1].tif,fiber_image,84861a60fd678d5454fe02de682839b594eaf42bb9216f048fa0c2903b857363,db3a3ae3d688f14e870e4e0d441cf929926b98cc7e15d3f0a0c272e447236b4b,img_b23af0f484db759424fc,1024,1024,1,1,uint8,8,0,42,6.2797,4.44408,0,0,0,1,3,6,9,14,19,26,42,255,0,43697,PN148,AD,4R,AD_4R,11,DIV11,5,PN148_4R_AD_DIV11,PN148_4R_AD_DIV11,PN148_AD_4R_DIV11,parsed,PN148,4R,AD,DIV11,PN148_AD_4R_DIV11,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV11 (Series 6) [1].tif,fiber_image,06f6b6aa62e4509478c761aba8ae0929ef12aff96d327f6a532c003169eae955,b553cc6384804464fdbd56c454a2f3aa487fe7d1c386f7c307510245c32d03c9,img_eeff1c9a1432fe849e29,1024,1024,1,1,uint8,8,0,77,7.12277,4.8004,0,0,0,1,3,6,9,16,21,27,77,255,0,36356,PN148,AD,4R,AD_4R,11,DIV11,6,PN148_4R_AD_DIV11,PN148_4R_AD_DIV11,PN148_AD_4R_DIV11,parsed,PN148,4R,AD,DIV11,PN148_AD_4R_DIV11,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV11 (Series 7) [1].tif,fiber_image,60741f9c9d18b00e0ba4058895f17cff77f871c30dc3cc80b3dbccf300c2755f,4fb32fdf4612593e291a59471694f4b3ceaac66e064afcb6f11d5d8f82dffaa3,img_b462715140bead2b1473,1024,1024,1,1,uint8,8,0,59,9.00999,5.7363,0,0,0,1,4,8,13,19,26,32,59,255,0,19810,PN148,AD,4R,AD_4R,11,DIV11,7,PN148_4R_AD_DIV11,PN148_4R_AD_DIV11,PN148_AD_4R_DIV11,parsed,PN148,4R,AD,DIV11,PN148_AD_4R_DIV11,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV11 (Series 8) [1].tif,fiber_image,b2f78a47b1c3393a29710020dea44ddaa1ce8c556749f2cdcb209a06e0351529,a6cb45b4099bf459203adb0d3077371aef2bd69024087f642cbe9308f4dfcd16,img_d6984804cb9cad8e69e9,1024,1024,1,1,uint8,8,0,87,8.46175,5.7637,0,0,0,1,4,8,11,19,26,34,87,255,0,29370,PN148,AD,4R,AD_4R,11,DIV11,8,PN148_4R_AD_DIV11,PN148_4R_AD_DIV11,PN148_AD_4R_DIV11,parsed,PN148,4R,AD,DIV11,PN148_AD_4R_DIV11,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV11 (Series 9) [1].tif,fiber_image,1404d05fb27581a98c3964825f127740a95bc22227b3fd7638d7bb781f79e127,1dcfae8b99885d7e2d300c34065721f71b03db8ea9e0535b5a3b25f328de39d7,img_43d38bff63cdc1ef6390,1024,1024,1,1,uint8,8,0,67,6.40702,4.54688,0,0,0,0,3,6,9,14,19,26,67,255,0,53056,PN148,AD,4R,AD_4R,11,DIV11,9,PN148_4R_AD_DIV11,PN148_4R_AD_DIV11,PN148_AD_4R_DIV11,parsed,PN148,4R,AD,DIV11,PN148_AD_4R_DIV11,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 0) [1].tif,fiber_image,00f0340bbafd26dd78a297fa1948289d66591f2dba24b9f0fbdf9243508f692c,81d6e17192070fccf79b2b097e8bb3e70fc8bd52ca3e037d55033a07ecba7622,img_df16d2252b68aacf862e,1024,1024,1,1,uint8,8,0,52,9.3808,7.22006,0,0,0,0,3,8,14,23,29,36,52,255,0,62938,PN148,AD,4R,AD_4R,13,DIV13,0,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 1) [1].tif,fiber_image,b571f08d97dc55cb02345b97cb1c9f1dea35209d24905647d8ad1d00563d8354,2b29022dc0ec8614dc93b23543d006c4ad9a19c68cd0bdb6c8449488a77653c4,img_2da90fec3611f47027f4,1024,1024,1,1,uint8,8,0,54,10.4297,7.08124,0,0,0,1,4,9,14,23,29,37,54,255,0,28319,PN148,AD,4R,AD_4R,13,DIV13,1,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 10) [1].tif,fiber_image,ab8bf7d635475c705e6fabf596a3b049b14efd19336ecc16dfbfaf70585b4e5b,765363be95ea5377d437afc3968ecf77a7406b649771d8969dca49d8a3850915,img_49b247329baba41b3bca,1024,1024,1,1,uint8,8,0,59,8.55899,6.35376,0,0,0,0,3,8,13,21,26,34,59,255,0,52958,PN148,AD,4R,AD_4R,13,DIV13,10,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,strong_row_or_column_variation,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 11) [1].tif,fiber_image,a5ab01a21e226776fc2a24ce3f1aa0a8fd8a3fd6d5dbbccd0b7481c01537f46a,a08c6179bcd2ea5ca1f87623585044fc390614ea918f361a661aa1e3a4cb0252,img_5a8ad97e9d63cf64d636,1024,1024,1,1,uint8,8,0,49,7.6175,6.07757,0,0,0,0,3,8,11,19,24,31,49,255,0,137122,PN148,AD,4R,AD_4R,13,DIV13,11,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 12) [1].tif,fiber_image,95a3bf6fe19bff0b2cdae12aedb8d3402f808aa3e94ebe03732b346b29cda610,3c4d8f4dea038ab66d9b2ea939290269f5ed371d4695a8c434bc5e8963e3b753,img_c8f8b391aa337044d45a,1024,1024,1,1,uint8,8,0,64,11.1314,7.5347,0,0,0,1,4,9,16,26,32,39,64,255,0,20453,PN148,AD,4R,AD_4R,13,DIV13,12,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 13) [1].tif,fiber_image,5606ec1615393b355c5c795540228fd5631a7607312e3fbae31f6193be84290c,1f45010397eff2b0d6ad351ff699a734390c9c4b5421b37628527df307ce8090,img_ad58368bc1eca3a47489,1024,1024,1,1,uint8,8,0,49,6.64417,4.54516,0,0,0,1,3,6,9,14,19,26,49,255,0,42435,PN148,AD,4R,AD_4R,13,DIV13,13,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 14) [1].tif,fiber_image,15f660ef8d4d5312f58362dde109c8499688f93b5f4370a483bf3bbb5ec9ce1b,c1a97d929426392c729b6804cb4bec4a81e17dd3d17ec7015534f7245db6d022,img_de5ae8fa102ed9d996cc,1024,1024,1,1,uint8,8,0,54,8.54964,6.03868,0,0,0,1,4,8,13,19,26,32,54,255,0,43482,PN148,AD,4R,AD_4R,13,DIV13,14,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 2) [1].tif,fiber_image,7ea2c90e5c165321b1f3d2723bfbe99b12708bf751795195552235ecce434163,e682995914ecabeaff6238f6989c1bc52346056f5be567af88c7b581d6fef9c9,img_6658f18b1f62768c02f0,1024,1024,1,1,uint8,8,0,77,8.18794,6.86797,0,0,0,0,3,6,13,21,27,36,77,255,0,101163,PN148,AD,4R,AD_4R,13,DIV13,2,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 3) [1].tif,fiber_image,d62fa42b11e9ba098106da95c642ca002246123ac7756d8c54f4cab992431b5d,adb1f4ce24d8b183d38e0d78d4dbffe2fbcef18570fde1e0b97244a19553b07a,img_4e5e605d4c6a24528512,1024,1024,1,1,uint8,8,0,44,6.56245,5.12922,0,0,0,0,3,6,9,16,23,29,44,255,0,53162,PN148,AD,4R,AD_4R,13,DIV13,3,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 4) [1].tif,fiber_image,a6242fdb753f1c64c2d65d3c8f22e6d4d08bbcded0e43c285274cd89ea0be6ea,8c7dd2f35f31ddd4c13f6e4d173dd709fce82810067ff98e7cc5d15195770f96,img_fa29415943a06d5235ad,1024,1024,1,1,uint8,8,0,41,6.66383,5.09784,0,0,0,0,3,6,9,16,21,27,41,255,0,74527,PN148,AD,4R,AD_4R,13,DIV13,4,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 5) [1].tif,fiber_image,71c5303c9740f3f9ccca5b0c69ccb8a4fe41c312bd7073f94c66bc351d516129,08f838a1955f6e191579ff6093d09d6191ec4197769b04395ef779c3f0bd5ce9,img_98cd2f9af6b0ef96f72b,1024,1024,1,1,uint8,8,0,74,10.0826,7.6501,0,0,0,0,4,9,16,24,31,39,74,255,0,65529,PN148,AD,4R,AD_4R,13,DIV13,5,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 6) [1].tif,fiber_image,a00679d15bbbf7ddbb320c4a3c88b3ab65d7a023d660cfff19c90a01e1639290,23434a3d25209aca95bbbc0135e882ca52dfed42e3923f373cd971c2f0606241,img_abcef14420bc768db8b2,1024,1024,1,1,uint8,8,0,52,6.48606,4.8011,0,0,0,0,3,6,9,16,21,26,52,255,0,53755,PN148,AD,4R,AD_4R,13,DIV13,6,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 7) [1].tif,fiber_image,7061e2a262219bebd95d637fa130d24c74fbe5df8df32a8bebc56345c08ab177,e79ea4524665597a1912317acf3248ec0cc489aa3f19b2755aa7efb8dd775983,img_2ded3c9ef550d9aa031a,1024,1024,1,1,uint8,8,0,62,5.39785,4.14724,0,0,0,0,3,4,8,13,18,24,62,255,0,65010,PN148,AD,4R,AD_4R,13,DIV13,7,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 8) [1].tif,fiber_image,25a9485250350cd7eec1cc200768d1221b82ba3714b232041c5eab7284b1be10,28d10f853d984d4d75c55bf0cc092181c525354c7c44d4a8a842f4b88bc2b1e7,img_4d8a4e9d7e179fe45d74,1024,1024,1,1,uint8,8,0,52,9.69734,6.12615,0,0,0,1,4,9,14,21,26,34,52,255,0,24262,PN148,AD,4R,AD_4R,13,DIV13,8,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_AD_DIV13 (Series 9) [1].tif,fiber_image,5e46dd025de2af275760770a31773b81904d183d9de5ef376a781956ffb8f59c,73a980896c0411ea8efd1c0d0de1bec6d76b2702420b0e7fe27e1510c3bcc33d,img_4775e3a57acb9e383e77,1024,1024,1,1,uint8,8,0,54,7.77924,5.2156,0,0,0,1,4,8,11,18,23,31,54,255,0,27914,PN148,AD,4R,AD_4R,13,DIV13,9,PN148_4R_AD_DIV13,PN148_4R_AD_DIV13,PN148_AD_4R_DIV13,parsed,PN148,4R,AD,DIV13,PN148_AD_4R_DIV13,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 0) [1].tif,fiber_image,61a8d6e6887a5350c13e451ce513ee52c148b84b013b168a65309c0a5ec21141,35d2fcbb8a131a14812380a8e0b0e16d8c2ece19bfc8ef774b0e2588f8021cb8,img_925eb5fe5929ad078889,1024,1024,1,1,uint8,8,0,187,8.25131,7.74009,0,0,0,1,3,6,11,22,37,69,187,255,0,37943,PN148,PSP,4R,PSP_4R,10,DIV10,0,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 1) [1].tif,fiber_image,119c4e71bdb6a4e34846b72cea9dc614a96ea756abd86c054eb72e7cf5905b62,5dcca1040ede26cf89bde476d6c23c4b5e1fb50680643f9523ae1dc12fc82a42,img_93f9de22173a97d73f55,1024,1024,1,1,uint8,8,0,220,9.28901,10.627,0,0,0,0,3,6,13,28,52,92,220,255,0,60355,PN148,PSP,4R,PSP_4R,10,DIV10,1,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 10) [1].tif,fiber_image,765c64a528fe68b27d7454f37b7fed2fb033d51a44d530e2246a0cf857b9c0ff,400a03aa7b377ef1fe1d75f261a515ade23bda69ad4f1534cced17e3d93088a5,img_8d38893899fcc6d866d7,1024,1024,1,1,uint8,8,0,87,5.349,4.90248,0,0,0,0,1,4,8,14,21,37,87,255,0,132129,PN148,PSP,4R,PSP_4R,10,DIV10,10,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 11) [1].tif,fiber_image,7bb58ec7ec4ee8dff7d98717eb3351a66f52d120c7fa786905bed56310a3d983,ec249fd1595b1ea4934b02292ca3e8c3f6c0834ff075b8bd82d496caa86f0d47,img_1d7ccf3c094483b24e48,1024,1024,1,1,uint8,8,0,134,5.42605,6.04622,0,0,0,0,1,4,8,16,26,52,134,255,0,186720,PN148,PSP,4R,PSP_4R,10,DIV10,11,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 12) [1].tif,fiber_image,256598a03d3bf65f1ff411c65d4470ece320be905d8938ba9da82512e602f67e,7b619eeb7ce1abe4c644023ae246db0cbc06aa4289048c9d734f3d9dceb19fc3,img_37f75fbf56ba05e0a0b4,1024,1024,1,1,uint8,8,0,180,15.896,17.0276,0,0,0,0,3,9,27,49,69,100,180,255,0,127970,PN148,PSP,4R,PSP_4R,10,DIV10,12,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,strong_row_or_column_variation,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 13) [1].tif,fiber_image,3f712aeeb034858e71e413b8e099671ab85008da8fc5d9cd210630e73ef1b855,d2f2afab2eed7c1b1ab98967af132d35aaca5d262c672969a6b33a53bd3849a9,img_a941b5a47c346f08dd5e,1024,1024,1,1,uint8,8,0,75,5.51565,4.17788,0,0,0,0,3,4,8,13,18,26,75,255,0,75351,PN148,PSP,4R,PSP_4R,10,DIV10,13,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 14) [1].tif,fiber_image,a43ab16953b012a1edbe6d8cbf073b85177826f78758a07ce703d71cc0e67acb,99295e7b5cc06b1ef95fecf16ad78f37331b70984f17796a6aea3d8d5c737e70,img_fb722e839dedae94ee32,1024,1024,1,1,uint8,8,0,82,3.8753,3.8306,0,0,0,0,1,3,6,11,16,34,82,255,0,146585,PN148,PSP,4R,PSP_4R,10,DIV10,14,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 2) [1].tif,fiber_image,d4889fc8ee38d06a09e76c860e525083e493384bb1d3783a29d025750479b6a4,3479e30c8e8c047a6ba39b919877599c6895982cff1c0222e6545448918caa05,img_24b507136dd71fc32f99,1024,1024,1,1,uint8,8,0,77,4.08851,3.73068,0,0,0,0,1,3,6,11,16,27,77,255,0,133269,PN148,PSP,4R,PSP_4R,10,DIV10,2,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 3) [1].tif,fiber_image,03b9624a89ddfc69b7af20c3dc9195d94f88bd9bdfb02fc097059405ce65f099,4af3c5e4b330d69f0878090084ac08f8ff9438e59f372f33f1e0c3038b48b177,img_3fb1fa1b675bfd848e3c,1024,1024,1,1,uint8,8,0,115,3.54014,2.99513,0,0,0,0,1,3,4,9,13,24,115,255,0,110355,PN148,PSP,4R,PSP_4R,10,DIV10,3,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 4) [1].tif,fiber_image,b689f0b3d664e77947a7a72ae4676bcf62bc58726566c0b43d6ae89867944fe9,97ffc0699069be79d23ec1da045fa3376bcd0b7e4c5487c69f66ae2b3f55e211,img_98e21d577929534cb80e,1024,1024,1,1,uint8,8,0,114,6.2371,4.91277,0,0,0,0,3,6,9,14,21,37,114,255,0,65275,PN148,PSP,4R,PSP_4R,10,DIV10,4,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 5) [1].tif,fiber_image,af8ac89dbd02aa0e1787aba4b7883d470c42d9464a50b0fd279c0ed43591cf9a,52b75b2699d4e8a3678d11bcfa9f350f19f3a898636a5e0179337d58bea3303b,img_d65637173e0971c69f9e,1024,1024,1,1,uint8,8,0,90,4.73582,3.99684,0,0,0,0,1,4,6,13,18,29,90,255,0,91867,PN148,PSP,4R,PSP_4R,10,DIV10,5,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 6) [1].tif,fiber_image,cd3bbd9133dd05d80c4bb35c61d99853bb3d23049ba3df55c9b79442ae4a393c,f25d8460cdbd9e2b70f3b1395b0f9886ff848ca499187b99346b3011d4e0b3cf,img_fc64d68cbb5e925a9520,1024,1024,1,1,uint8,8,0,160,12.7645,13.5715,0,0,0,0,3,8,18,41,61,90,160,255,0,59485,PN148,PSP,4R,PSP_4R,10,DIV10,6,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_4R_PSP_DIV10 (Series 7) [1].tif,fiber_image,82d67f28b5f293cdc2c9f606008dd0cd65d28f987ba5e537ad193351a4c7c63c,7802a1afbfc8ad1dbe4d8e0746799c7d26679abc1a443c0e6c8fd0e996900a07,img_eb8be5403e55e7a9894f,1024,1024,1,1,uint8,8,0,170,14.093,11.2876,0,0,0,3,6,11,19,36,54,85,170,255,0,11399,PN148,PSP,4R,PSP_4R,10,DIV10,7,PN148_4R_PSP_DIV10,PN148_4R_PSP_DIV10,PN148_PSP_4R_DIV10,parsed,PN148,4R,PSP,DIV10,PN148_PSP_4R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
