stable_image_id,source_kind,culture_id,disease,tau_isoform,experimental_condition,div,div_token,series_index,experimental_group_id,acquisition_group,eligibility,primary_metric_role,secondary_image_eval_role,assignment_reason,grouping_rule,human_approved,synthetic_split,override_status,override_reason
img_fa29415943a06d5235ad,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,4,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_98cd2f9af6b0ef96f72b,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,5,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_abcef14420bc768db8b2,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,6,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_2ded3c9ef550d9aa031a,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,7,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_4d8a4e9d7e179fe45d74,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,8,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_4775e3a57acb9e383e77,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,9,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_49b247329baba41b3bca,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,10,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_5a8ad97e9d63cf64d636,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,11,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_c8f8b391aa337044d45a,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,12,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ad58368bc1eca3a47489,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,13,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_de5ae8fa102ed9d996cc,fiber_image,PN148,AD,4R,AD_4R,13,DIV13,14,PN148_AD_4R_DIV13,PN148_4R_AD_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_7275744ad01f9811e671,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,0,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_bf1694d4e365cff35a62,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,1,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_41b124c7125fd8108499,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,2,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_690123f10228d6e1f446,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,3,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_f8b087715400eaf2d090,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,4,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_9e7050eea828ab4885cd,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,5,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_862a8482f2a82d7f0e76,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,6,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_a637c5c54d068c15bf2f,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,7,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_f91ee4e1edb9a29fcec5,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,8,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_2c31dc8f71170d7bb3ad,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,9,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_c94137ae3e45b77f72db,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,10,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ef66d932879e2b208bbe,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,11,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_0916cadf8dc3c71e66d3,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,12,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_148ac93b65e098647334,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,13,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_8c2d498da7a38bb2781a,fiber_image,PN148,PID,3R,PID_3R,3,DIV3,14,PN148_PID_3R_DIV03,PN148_3R_PID_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_0040227f2d45f5a55970,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,0,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_a228a561455936e948e7,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,1,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_2682051c7397e1b12852,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,2,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_b7d88db967435df05497,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,3,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_70509117c44d8bfb9cca,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,4,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_c768f56a53f78ba6ec9c,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,5,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_6be6ec8bc3e26c4c81a0,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,6,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_33f44c3ef71f140e1662,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,7,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_6ee60f52b435a1e290f0,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,8,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_bd06985746786ab4b480,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,9,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_467a144c1914e7179f96,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,10,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_4e272d59b77eda23dc70,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,11,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_8c3e1bafe832abb0ecab,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,12,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_fc983fb7b06ded76939c,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,13,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_cad83080e420fd977a9b,fiber_image,PN148,PID,3R,PID_3R,5,DIV05,14,PN148_PID_3R_DIV05,PN148_3R_PID_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_0d1a204dc44c503a4866,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,0,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_205220a50b2d1d57defc,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,1,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_b97cefa946bc1a409b76,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,2,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_736d4b8c902709d24159,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,3,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_5076b20251b137a928b4,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,4,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_4d9a2f4d880ca2e83491,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,5,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_0ed37af941480a47be4f,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,6,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_26cc1078ab3e274285bf,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,7,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_e445db9fd2a8dd7b5000,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,8,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_a5fefd560b68ed611520,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,9,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_533007e638a691068bd3,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,10,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_4675b14df14a72fb7c03,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,11,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_2cffb9fb839b31b6b96c,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,12,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_b2b2a03436473065584e,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,13,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_dca55343b014ab0419c4,fiber_image,PN148,PID,3R,PID_3R,7,DIV7,14,PN148_PID_3R_DIV07,PN148_3R_PID_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_57d3081a023bc4ed425e,blank_background,PN148,PID,3R,PID_3R,10,DIV10,0,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_94ceca68616646b10924,blank_background,PN148,PID,3R,PID_3R,10,DIV10,1,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_abf6a940f9676a485bfb,blank_background,PN148,PID,3R,PID_3R,10,DIV10,2,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_071f2eb0e8624d5adc25,blank_background,PN148,PID,3R,PID_3R,10,DIV10,3,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_995ca957d2d911f16a9e,blank_background,PN148,PID,3R,PID_3R,10,DIV10,4,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_197a1eda9c7e380a79bc,blank_background,PN148,PID,3R,PID_3R,10,DIV10,5,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_06d36760bbaf9a2f347b,blank_background,PN148,PID,3R,PID_3R,10,DIV10,6,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_2677af2396cd59353057,blank_background,PN148,PID,3R,PID_3R,10,DIV10,7,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_38b3a73612601c2365dc,blank_background,PN148,PID,3R,PID_3R,10,DIV10,8,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_17506389406a99cb56d1,blank_background,PN148,PID,3R,PID_3R,10,DIV10,9,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_805765bc5e62c0da37aa,blank_background,PN148,PID,3R,PID_3R,10,DIV10,10,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_8e8d01b23af815bfbb96,blank_background,PN148,PID,3R,PID_3R,10,DIV10,11,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_06e6444a28b393d9c6d5,blank_background,PN148,PID,3R,PID_3R,10,DIV10,12,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_0f46f20cbb8877572a9b,blank_background,PN148,PID,3R,PID_3R,10,DIV10,13,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_3e48ea79cdd6eb2f3608,blank_background,PN148,PID,3R,PID_3R,10,DIV10,14,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,calibration,none,none
img_b8b1a0b2f361dd31336e,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,0,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_e5bf6af441e7ff9d2fa4,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,1,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_d923330841d93407614c,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,2,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_20a5ec1f94addff44ca4,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,3,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_3a6812916c9af572575a,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,4,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_ead6c8678425b6d09225,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,5,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_614937584f1f83de37b1,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,6,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_b78019391282d6f65f0e,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,7,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_2044e486b5cc92ef8b66,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,8,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_1253a70b03726226554d,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,9,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_a84ed7f43a2d2b70ed60,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,10,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_1401d88091fec4c6fff9,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,11,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_1b0532e3a244ed5fbb0b,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,12,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_03d8a2726eb4cfb5c7fd,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,13,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_a11a43452232dceb9078,fiber_image,PN148,PID,3R,PID_3R,10,DIV10,14,PN148_PID_3R_DIV10,PN148_3R_PID_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_220c38631403bf686361,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,0,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_b59e9b6e1a232f4fb6e2,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,1,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_b62b6e75aab65104498f,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,2,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_c63de0188ee083b092b9,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,3,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_7f062a2eeb09b9e84bd3,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,4,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_436407b4329cf419a700,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,5,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_059bb92485a965c6ab4c,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,6,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ab33a9db444c1bebd2cf,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,7,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ba71ab86c1a9d026f72b,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,8,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_c79ced8ef7eed678f7b4,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,9,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_5b871e46aecc75c7aab3,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,10,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_514eac9301216eb03b1a,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,11,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_07f5bcb46cd9086218c6,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,12,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_72f09cdd332505dac508,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,13,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_b624517f9f850305d564,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,14,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_3c737553e1284b9115e2,fiber_image,PN148,PSP,4R,PSP_4R,3,DIV3,15,PN148_PSP_4R_DIV03,PN148_4R_PSP_DIV3,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_d11dcb2350c8c34784f7,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,0,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_33ca380fa86eaa53e107,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,1,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_dfb38c9ebff399b3f86e,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,2,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_f4a75c6be81d580370d0,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,3,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
