sample_id,npz_path,metadata_path,schema_version,generator_version,parent_synthetic_sample_id,source_blank_id,source_synthetic_split,split
sted_blank_composites_training_v1_schema08_0329,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0329.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0329.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0329,img_b1c587d8bfb662ed95c2,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0330,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0330.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0330.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0330,img_b2abcc150c16a6d7cca7,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0331,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0331.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0331.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0331,img_c25e79b9bfb565174fe1,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0332,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0332.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0332.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0332,img_ca042c3dcfcf09035923,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0333,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0333.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0333.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0333,img_d0a41f4af32f4866497f,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0334,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0334.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0334.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0334,img_d3c239af23a085e0b4d8,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0335,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0335.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0335.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0335,img_d48ab8d2ac1026abfc85,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0336,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0336.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0336.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0336,img_e346ea478db12b518ac8,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0337,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0337.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0337.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0337,img_e365a76f42760dd466b9,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0338,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0338.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0338.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0338,img_e5db75d93a225639e3a4,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0339,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0339.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0339.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0339,img_e8891781fa88057f59f7,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0340,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0340.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0340.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0340,img_ee34a766ad48467dd7e1,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0341,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0341.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0341.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0341,img_eeb10bbc10a5ef3f859b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0342,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0342.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0342.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0342,img_fe985fa79b4211834161,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0343,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0343.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0343.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0343,img_014d9d77d1d61fed189b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0344,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0344.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0344.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0344,img_093eea09221a4db0ebec,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0345,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0345.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0345.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0345,img_0d1c01fd26080936f42b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0346,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0346.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0346.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0346,img_0d4cd0a31114b105cf51,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0347,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0347.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0347.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0347,img_0edb6472854aea980f2a,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0348,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0348.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0348.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0348,img_1672f71f16b77dc4d642,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0349,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0349.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0349.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0349,img_178ab769e005e689ff6f,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0350,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0350.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0350.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0350,img_1ba419dc88931db47c8c,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0351,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0351.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0351.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0351,img_22a6ba5828c46f12f6e5,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0352,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0352.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0352.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0352,img_22b8bcb88a805b153993,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0353,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0353.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0353.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0353,img_2e9cc5effd6823d55d02,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0354,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0354.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0354.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0354,img_34d44dfa65b93f389f95,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0355,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0355.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0355.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0355,img_380582f92698aae8c505,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0356,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0356.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0356.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0356,img_3fcd76c473a770a81832,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0357,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0357.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0357.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0357,img_42e8d8a784a69489e580,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0358,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0358.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0358.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0358,img_43d0f384b07d7388d6db,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0359,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0359.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0359.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0359,img_44974790651d1b7badfa,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0360,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0360.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0360.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0360,img_4a12cb04c6ad4b44f7e4,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0361,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0361.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0361.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0361,img_4b1f1b0523dd6c73177c,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0362,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0362.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0362.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0362,img_4d5ab86fec7995e4762a,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0363,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0363.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0363.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0363,img_4ec66ad0f9ecacf25377,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0364,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0364.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0364.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0364,img_52fd567a6489c2ee806f,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0365,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0365.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0365.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0365,img_5882372f16349d4ccf22,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0366,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0366.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0366.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0366,img_5dde17f7235bd3b91b4e,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0367,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0367.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0367.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0367,img_6fcc906a6259240a019e,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0368,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0368.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0368.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0368,img_7902deec8b57c29e9a62,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0369,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0369.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0369.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0369,img_84c0549996fe08b21c59,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0370,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0370.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0370.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0370,img_85bd0416dfc971c6ce41,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0371,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0371.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0371.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0371,img_8ad7d07fa1daa0209cfb,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0372,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0372.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0372.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0372,img_908ed3f9b3c24e1d482b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0373,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0373.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0373.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0373,img_9376400c90b45dd4f597,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0374,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0374.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0374.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0374,img_a423ba5191509d03f98b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0375,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0375.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0375.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0375,img_a538de08cfa15ee606a9,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0376,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0376.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0376.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0376,img_ab8a5dd57e15fbe9d2e3,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0377,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0377.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0377.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0377,img_afedddc4a39035e55219,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0378,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0378.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0378.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0378,img_b1c587d8bfb662ed95c2,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0379,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0379.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0379.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0379,img_b2abcc150c16a6d7cca7,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0380,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0380.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0380.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0380,img_c25e79b9bfb565174fe1,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0381,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0381.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0381.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0381,img_ca042c3dcfcf09035923,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0382,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0382.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0382.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0382,img_d0a41f4af32f4866497f,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0383,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0383.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0383.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0383,img_d3c239af23a085e0b4d8,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0384,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0384.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0384.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0384,img_d48ab8d2ac1026abfc85,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0385,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0385.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0385.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0385,img_e346ea478db12b518ac8,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0386,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0386.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0386.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0386,img_e365a76f42760dd466b9,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0387,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0387.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0387.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0387,img_e5db75d93a225639e3a4,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0388,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0388.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0388.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0388,img_e8891781fa88057f59f7,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0389,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0389.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0389.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0389,img_ee34a766ad48467dd7e1,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0390,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0390.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0390.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0390,img_eeb10bbc10a5ef3f859b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0391,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0391.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0391.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0391,img_fe985fa79b4211834161,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0392,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0392.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0392.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0392,img_014d9d77d1d61fed189b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0393,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0393.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0393.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0393,img_093eea09221a4db0ebec,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0394,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0394.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0394.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0394,img_0d1c01fd26080936f42b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0395,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0395.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0395.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0395,img_0d4cd0a31114b105cf51,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0396,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0396.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0396.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0396,img_0edb6472854aea980f2a,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0397,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0397.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0397.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0397,img_1672f71f16b77dc4d642,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0398,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0398.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0398.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0398,img_178ab769e005e689ff6f,synthetic_background_train,train
