sample_id,split,source_kind,source_image_id,npz_path,npz_sha256,json_path,json_sha256,schema_version,generator_version
PN148_4R_AD_DIV03__Series_11___1__crop_0036,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0036.npz,995f69280e25b64724ac00f227343c0d04d57016aaf6db18a74a0e47f2d2d6fe,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0036.json,7097a5aeeee493565815f43dc60b8dd3b1194150ff0f0f14cc2e5e1d688e31ef,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0037,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0037.npz,f83a931493d687674b3acb25a0994687d0fc36ebe192b719d3288492ae26efca,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0037.json,6c61540602c06a4d674d50d40c904153bad5224f4c630ddefcf73a043b9fada7,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0038,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0038.npz,6d8b45abaef10f7d6af8c6d07b85c7802f038eb8cf722b07ccc0e0bfc7d353cc,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0038.json,806d61c440295b9611d6d1e2609615ed340d1956b82c236c9ffa2a67976e37d3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0039,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0039.npz,39d3c758dd2632945b99ab6bacc4bbaa0da051f1049692017875c9cde870f6dd,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0039.json,ab2953d2c108818cf0dc71cb411d11253a71ca3d6d0b9c3ea9939336fe20a1e8,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0040,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0040.npz,29a8d03b0fb3fd8e360208cdcfb110a4dd83d94403ec7f6c6ed83a168be4d6fa,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0040.json,25dda19fbdd086296af8154be6b581b4ff69e74ae39078b2b6769d63c20c2705,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0041,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0041.npz,7ed0bc73043226a3ca8534c818fb6882cd81dd6baabdc075cedea49724520b7b,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0041.json,bd70743cc8daee6c26333688963f68bf6bf6076344135ef8a9afb2ff8105ec2d,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0042,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0042.npz,550760952963fd4e638f52268a6389ac0ab5344a071db5c324088fa49d4d2f94,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0042.json,6a0824a464e4a278e10c12f67366b490a00793c761fee2a20c60be155a325eda,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0043,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0043.npz,47f002f21ff610b9e41386c191dacf2c0fe72fb6e2ded6e0212e6ca880a5441d,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0043.json,b1e232555ecaeb6a71a29067fca3a90cd16787139911d6863fc711fb084efebc,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0044,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0044.npz,16784f0608891982a78b95a4adc2cd83218816654774ff8ffddb3fbaad356e38,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0044.json,ab9cc352848f4ce27ee54207622981da67f52d002c89710d8a3865432b569b42,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0045,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0045.npz,a394f0cf1e0152b7f090e0a57967671784ba9653591681a592f916a5ec875ab9,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0045.json,4140cdfee3e9de5ee5e9a65c5f8e15b444ed56f83c4484521aba0bbe068c40f2,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0046,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0046.npz,c288251cd6b1eaa52978af5cea9829afc520b4a4126ef2117f0e77d011eb7f62,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0046.json,bef6e15dabb6114b9d558861a761c2df10d3ab29de8e9c21cac894efe145d7c9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0047,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0047.npz,4624e1e2c1071d432a3acbfb94d41087469cfb8309bf904ccfb14c7e1ea759c9,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0047.json,00bd0698bc44dff8a4e61e8c82c7ad0fecd7589eeb2176c5e427a7beb32895de,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0048,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0048.npz,f63a83dd7cc21e8ec90817c87038663711580db3175c519fcc8d53b96db6b81b,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0048.json,352d2a3154a28910dd075f864b4ead4a9332c2f0b939926e544132d9463713e6,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0049,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0049.npz,2b5a9f5d572547d50b0ad6b3b5f4be0a3855de9041983ca1dcd8be1fb46b984f,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0049.json,c5f3d5717a90367d72b5171e6f4669fa68f00a92a29c6aae2603791b7a0e2a19,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0050,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0050.npz,a92a854092cb30e915cbc7bc8e88e191948459ab689244d544685f770dd22787,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0050.json,f7295c60da0b412ab449ff94db16e86ed5789b917125477f7fa4b0e7331295ef,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0051,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0051.npz,863bec4c26e14b631f1037f9bec10f18b2d9ab0a2d753c25715c842aed2e4e3b,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0051.json,84b9a016cd56832e4a90fc9686e0b5e7d1629a5f931af51a7ec4f2585ef7113c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0052,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0052.npz,3131479723e2c4143df1a5503444cc0206026046f11f19cacf28da6a25431c9d,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0052.json,7592d63232b6db0a99e0b313d4bc38f6dd3ea6315fcbe1d0aff33363f529fcf9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0053,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0053.npz,b4280e0e964bc319f36ec44b12fdfacaf5e90fb2c4bf8e1b46b05416132d2fe2,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0053.json,801769964387c09feae1df5e3f3cc48c64886df377ecc8074377c64a5e454878,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0054,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0054.npz,bbf8bb39d783cd549a86b9787a6d0367ba7853f03f4675f0f7590edf4035ac7c,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0054.json,9a600a714e44d05249d16ccf137c2b436c7555b014826a13ba2e2a0d701086b9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0055,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0055.npz,92015a10455dfe137709e768b156f440eabe1100c773db8dba5bf1553b9aeccc,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0055.json,50202a756eb2404281045d80e573414eb71a606e84caeb35b6de3d7e0f783dcd,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0056,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0056.npz,48d13d5f307d28c634a4ce62f7b635ca740fcb2fd3f79e46712df53cf673a774,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0056.json,aa5b9159f8573b95f39ff81aad74b1dcaf17730e6c36dbe712140f93a9cc507b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0057,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0057.npz,0b69bcdeaf5590ebe679ee9aae6e422b22f379fd1c30ff527f71305cc5680288,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0057.json,9006d2d9c35457c56bf7be70e36963d1e528b40983b919209e8d892f21b21b65,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0058,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0058.npz,cdbaf8f6e4e3cf0184b87659306c2e3176606cd586c5fbd3d095802aa55ea272,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0058.json,cab9a9aebe4d598c89a0b81475edb22a363c1d46c5f80007b0deb5290ca9974d,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0059,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0059.npz,87bab11fffc67f25ce117bb543d07cca9ed941e9a93c68e4da4634f76fd902df,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0059.json,13291e6ceeaf78012e5d61690eef96fdb24306274ec941dd5a6e2b19bfb69d76,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0060,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0060.npz,fa4b0f961afffe035783bf61efea4f6652d0189c043abe450888b39c82c93a66,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0060.json,d5c7e63bacc8e50d5a064e2d7e635d1bfcb66a43a16ba1fb79fd1b63531b76cb,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0061,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0061.npz,1ef68c599c66966b3601f8e00227b607bc93ddd5134bcf7a961ae39f93d18b50,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0061.json,5cb07ca0075d0529d51b6610a01936ffa3b632c286f77124d9e707092f30ea2b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0062,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0062.npz,90ea4b692a4c6e4f0ea78663d720728d5d8855869ffb1e88fbd6e01852d95fc3,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0062.json,264be7eeccc872e86b3c1b5c81881bed597cdc1183f71d9c778f68a8a20b30cb,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0063,validation,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0063.npz,f98e6daa408ccd7462114ccbf0a8372d0135090e09366d5e5a4b0613de3f8490,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_AD_DIV03__Series_11___1__crop_0063.json,b7b5fa3a95fec9cfa51ff503b07cdcb71105a092af381acd22830a8ea5de83c2,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0000,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0000.npz,ba24bdc976fbe3c22228f6da44dd994f3d820bc5acec213db57f90374527610e,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0000.json,34029d85299f459093122cb3268094540afe04bff045affc3614e3963d7ad53c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0001,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0001.npz,fc43f0839be1dd7c6e02e5dcd6d589bb4ddb8c105401fa45cafdccd03cccf1a3,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0001.json,269a704a2e75d13c78fd2f8673436658160f3c451ea8b55a99a2cfbacb73356b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0002,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0002.npz,9286c8a1ac2b066976af6530b821c97e6ab9c459a7c321699b6b83a10e0d0b74,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0002.json,610bfdb108c03610002fa7b384d0f6002f65d04131787e4465a50f4deb060214,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0003,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0003.npz,4791ed21304317cd5d7a9fd5ac2a7b691f1f0845e4df8ce4658af11827a3271a,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0003.json,a89595bdf3a8e960351fb77526233097646dd64621610e9bc9d8972b85bdc210,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0004,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0004.npz,ad98c2d2d8bc4aee8a438b1ba1af20914594d97156fb7b0d9e869e123d8d992d,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0004.json,4edf249fbd156d4e19dff26655b80a2cec467ac9395c3f61d405e0e72b525fe9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0005,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0005.npz,b3e7f6e403c31845c3fa074717b904784bd948eefe429365bcb9cd53b86d505d,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0005.json,65e1057474ef8acb566e01a4a1925c0941036792a4608edcbea0d8728ef26480,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0006,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0006.npz,4d3267ad041f5b3dbecab5c5fee701cef7900aa511a687eacf3c1411e85a4224,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0006.json,78a5ffbc15cf125ef9de395860d4e3ceea25599c27dc213b55bf92143f2ff3ba,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0007,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0007.npz,faedc9ac186a4b66d1b05ea769148b868b399c90bfbe3c80d3cb954dfb24a91f,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0007.json,d899005efd9f0a8d59f2b7f00c93b5b5682119eaafc22ee97a59549bf76891ad,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0008,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0008.npz,5ac3c96d6c28c278aef0071afd3f4c53f06a8f79ce4679d4ea4b4581bf400196,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0008.json,141688aa5104c164d42632617049c4be9e07f4ce2a48147aaf08f1497bf5a31d,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0009,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0009.npz,00c1103ecadbf77aa216c5e420474e0884ad6df42d7007677588001360c6bc4a,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0009.json,516cd89a7e89ce44c944edfb0a181851080115dc00a5b607f176ff8a2c051d94,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0010,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0010.npz,471613849fd13557e63592b828c96247170803d67bcf22946544aafd5a2896d6,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0010.json,adbc0a7801a23f2b6353c03269d4238442b80a0f72dec4266ea0c3b4591c49eb,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0011,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0011.npz,a00f8151c5c95e19d620eb0155c6fa37d8571d6a046e29c94b13ec7f4fc33eba,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0011.json,0a29dc523b991722c2db2b2ee9a3768c5b5baf9fefb0c9df8fe32017b570bfef,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0012,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0012.npz,5d557339d480be2dad5a931e59e5ba0e721b9d84ee30263cb941f500939bb883,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0012.json,19e4302c042b77358d86762b6b744d35b0248a47b1cb4020d7e5099f5604faa4,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0013,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0013.npz,4c8fa617f81c7b080781e3a8d62098ac4407e80b67c3eb9b71ea9b0c3854444f,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0013.json,1617ed90aa75267385718da67d2f9f6eef8d249f5f69c2d8ba899a5d3e4dba83,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0014,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0014.npz,813751eb648fc4369a89b5a7b4a4f152fc18e4efeb139f8b88c6a654266bddf0,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0014.json,f77c6738e9fad420e39092037712b7a6b32adf510ee2ede88eddc205a635935b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0015,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0015.npz,33ff66b81b6c92f6a12ab61aa1bc8adf77e810b837fbc7ce1ddab593951e035a,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0015.json,315d61cb13e3e5c1f2119bf278b9efc27bc8d61b229322395c507b7cb54551bd,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0016,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0016.npz,4cee501b4127e26308af44cf8aa2666bb5c5dd80d9293295efcf1ef82b0f4030,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0016.json,23d5054f3a4c7009037b54df3864cd995b53c17082d50b4ba0163d58f85d9059,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0017,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0017.npz,d2402e736e312d6421be18d33313e46c09081ce98c6a600bbc5eea7ddeddfd57,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0017.json,7de0b7e75c004113c62cdbff03e48a5d4b7d0b482a6e4d4f818a6283b1540bde,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0018,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0018.npz,74e78a20df9960c6af2519f58bde800206888b7e76935572bb6594e6adc1750a,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0018.json,79fccab8f317377207c9eb80580a16eef08e8462da4a36cbf0932ccc81d1cb3e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0019,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0019.npz,3215388415b467b5aeb7545d75f5456a55c0fd60840fe22cce65de9a2da92ac1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0019.json,a2063fdbd79c64f371650cdd8aa0523d1911cf7f60a69e76933114d2ba24bcb4,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0020,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0020.npz,0e4849c1eab06603e04308e4b20aaa723f1dea3d709e334ce96d3d32ae7fbde0,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0020.json,93e1a65cbe2c3c1666f232058f64d42c48a5cae268e811f5791c75b6d0528208,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0021,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0021.npz,0e97683c70a4a2a21b67d277ed19aad4ea0cd7292902957f557ed6a315862f80,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0021.json,30d43e3ec60bec610369e3251c3960c2164df4d4ca30df3fd8b38d8a97f0677f,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
