sample_id,split,source_kind,source_image_id,npz_path,npz_sha256,json_path,json_sha256,schema_version,generator_version
PN148_4R_AD_DIV03__Series_11___1__crop_0035,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0035.npz,89ed90b534a5201b6257388088b0eb3b759fdd5ac2689bc8d94268f2f766a6a1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0035.json,d006c6efe9e7c390c4a348151791df4d93052d9e966c94bac903c5d520aacbf8,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0036,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0036.npz,995f69280e25b64724ac00f227343c0d04d57016aaf6db18a74a0e47f2d2d6fe,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0036.json,c7988e2a28ebdc3ca6161c9f255d096eda7926aa8d3bab8e64dd2c616a31d193,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0037,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0037.npz,f83a931493d687674b3acb25a0994687d0fc36ebe192b719d3288492ae26efca,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0037.json,e4f45e671e1bf2eaf9f76bb9ac556a0ab466ca77ade2b3c6274f41ef69696a75,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0038,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0038.npz,6d8b45abaef10f7d6af8c6d07b85c7802f038eb8cf722b07ccc0e0bfc7d353cc,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0038.json,7c0cf14ca314452ab59698fe77ba287ac156f3cbb321ba9b3a1d064845224fc2,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0039,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0039.npz,39d3c758dd2632945b99ab6bacc4bbaa0da051f1049692017875c9cde870f6dd,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0039.json,1c9fb6b8213b5c513698aa674b2af04044dad4484a1bb2070d2636033b37fa73,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0040,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0040.npz,29a8d03b0fb3fd8e360208cdcfb110a4dd83d94403ec7f6c6ed83a168be4d6fa,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0040.json,bd1c287944933e93af9548d485cb9c31137cb0e767dc84ba092ba83ea0356825,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0041,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0041.npz,7ed0bc73043226a3ca8534c818fb6882cd81dd6baabdc075cedea49724520b7b,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0041.json,54909ca8a17d168414c056c688154495b7cd7b22094b70e41af3987ab1d0da32,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0042,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0042.npz,550760952963fd4e638f52268a6389ac0ab5344a071db5c324088fa49d4d2f94,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0042.json,e5bb8325e3ac8eeff8960d83476143ea14378a0e38c0257a8446f3f258a269b8,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0043,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0043.npz,47f002f21ff610b9e41386c191dacf2c0fe72fb6e2ded6e0212e6ca880a5441d,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0043.json,8e02018a3ecb4352aad343ccf3697c2563303694f29f81cde192697b841031a7,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0044,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0044.npz,16784f0608891982a78b95a4adc2cd83218816654774ff8ffddb3fbaad356e38,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0044.json,ecd6379b272202e836f0ef0e5a5682fd1478c3a52f47917a2bb8c552b59f62f1,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0045,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0045.npz,a394f0cf1e0152b7f090e0a57967671784ba9653591681a592f916a5ec875ab9,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0045.json,eef4504f17d768caa87616b415a91026f507295ad9486b38c98f929afd428919,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0046,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0046.npz,c288251cd6b1eaa52978af5cea9829afc520b4a4126ef2117f0e77d011eb7f62,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0046.json,ebeaf4f8bdaa97437458b01477eeb708183a037d5be3ac0aff08056e489d3c91,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0047,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0047.npz,4624e1e2c1071d432a3acbfb94d41087469cfb8309bf904ccfb14c7e1ea759c9,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0047.json,28ec96e216a5e8efaa88782b3bad6df0e6e6bfcbb82d5567955965ab659d3820,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0048,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0048.npz,f63a83dd7cc21e8ec90817c87038663711580db3175c519fcc8d53b96db6b81b,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0048.json,dd39c9b32ea69fbddda1841edcb71a2fd455e2c85c44ff853a96c3b2bae391a8,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0049,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0049.npz,2b5a9f5d572547d50b0ad6b3b5f4be0a3855de9041983ca1dcd8be1fb46b984f,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0049.json,717aeb4cd4be0fc244ed60c47c10f6ccb9d49d57d62be8aee15d3cd16061a7e1,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0050,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0050.npz,a92a854092cb30e915cbc7bc8e88e191948459ab689244d544685f770dd22787,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0050.json,a5b7849cd4ab61ae0b9ad5b6a65e31a17ef2467cab5ba61cda745e99af60dc6c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0051,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0051.npz,863bec4c26e14b631f1037f9bec10f18b2d9ab0a2d753c25715c842aed2e4e3b,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0051.json,18ad879cdab2b3f207ac8aef1294914636a3e1178f4e6976ae5bf667b315990e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0052,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0052.npz,3131479723e2c4143df1a5503444cc0206026046f11f19cacf28da6a25431c9d,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0052.json,172237dbf531709396f0192a69442a61ee1f1d43a1e5ab5464f9faf66f2b9695,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0053,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0053.npz,b4280e0e964bc319f36ec44b12fdfacaf5e90fb2c4bf8e1b46b05416132d2fe2,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0053.json,ef9ed8d428e1e1f3e659c308f577736c08123edaf8dfd407bdb68e5d9947537f,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0054,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0054.npz,bbf8bb39d783cd549a86b9787a6d0367ba7853f03f4675f0f7590edf4035ac7c,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0054.json,4f475c9bee1159e63565bcbc397f982f034818354921d7a8a11b33f1192a29fa,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0055,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0055.npz,92015a10455dfe137709e768b156f440eabe1100c773db8dba5bf1553b9aeccc,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0055.json,2687c948be876d5f8e3418c3604afe1ada18ba45fb6114aef050d175cd3d3303,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0056,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0056.npz,48d13d5f307d28c634a4ce62f7b635ca740fcb2fd3f79e46712df53cf673a774,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0056.json,3bd6fa50b093fc8f78cf00c6b4eaa62d76a9e93b0d02fbad86606305354c738d,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0057,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0057.npz,0b69bcdeaf5590ebe679ee9aae6e422b22f379fd1c30ff527f71305cc5680288,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0057.json,17ced847b71a8a3c2a6cdfe2996c7450ce5839cc55a84a65c53bc2cc19635688,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0058,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0058.npz,cdbaf8f6e4e3cf0184b87659306c2e3176606cd586c5fbd3d095802aa55ea272,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0058.json,559e4bdb83dcdf4f01f17ec1122f98a95e2062fba379db79d8fd3b418eda504e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0059,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0059.npz,87bab11fffc67f25ce117bb543d07cca9ed941e9a93c68e4da4634f76fd902df,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0059.json,c11350fe962ce763568667450acbed6d927a6f5ccb3ac104e77869c3b45b5ea5,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0060,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0060.npz,fa4b0f961afffe035783bf61efea4f6652d0189c043abe450888b39c82c93a66,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0060.json,20b94327b1a1abb9dd37d7c20e13cfc80e85ac3e5b559ee28370b9e6b839bb28,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0061,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0061.npz,1ef68c599c66966b3601f8e00227b607bc93ddd5134bcf7a961ae39f93d18b50,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0061.json,77f0d99883136506dd9a51010cd92977d40c14030ecb1b8e069fd0fee0d0d54c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0062,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0062.npz,90ea4b692a4c6e4f0ea78663d720728d5d8855869ffb1e88fbd6e01852d95fc3,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0062.json,bfb45b967148b44ef4250cf640bbc0658b857ca9e8d0a009b5a4abb97942c230,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_AD_DIV03__Series_11___1__crop_0063,train,real,PN148_4R_AD_DIV03__Series_11___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0063.npz,f98e6daa408ccd7462114ccbf0a8372d0135090e09366d5e5a4b0613de3f8490,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_AD_DIV03__Series_11___1__crop_0063.json,d2334a985e2b4c8c677fa78fc340efa767293d2ed1bd181adb554882fb8323b1,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0000,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0000.npz,ba24bdc976fbe3c22228f6da44dd994f3d820bc5acec213db57f90374527610e,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0000.json,079cc2165c3001af7ffb31a6446b311a9d5c7668bc7d755605542c16c832e686,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0001,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0001.npz,fc43f0839be1dd7c6e02e5dcd6d589bb4ddb8c105401fa45cafdccd03cccf1a3,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0001.json,07d85a17f817d376ca0c8ab62736b12c90006e611c7c73b87d4676372ceb6493,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0002,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0002.npz,9286c8a1ac2b066976af6530b821c97e6ab9c459a7c321699b6b83a10e0d0b74,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0002.json,2679986c0c82b2135584eed7386e06a802ab5d69b97cb0b60dffbec4eeece299,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0003,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0003.npz,4791ed21304317cd5d7a9fd5ac2a7b691f1f0845e4df8ce4658af11827a3271a,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0003.json,aa8b6b3930f37e087f9e21093194261ad8c233a9d016ad1a0e01d484df1114e5,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0004,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0004.npz,ad98c2d2d8bc4aee8a438b1ba1af20914594d97156fb7b0d9e869e123d8d992d,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0004.json,ad9bf53976b737959cab1b7b0dceed7f5053d02f19fb3ac36d47998dc57262db,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0005,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0005.npz,b3e7f6e403c31845c3fa074717b904784bd948eefe429365bcb9cd53b86d505d,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0005.json,154a787c860bdb12d995e55320eaa54c52db415a5c7182358bf86b8e2743f318,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0006,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0006.npz,4d3267ad041f5b3dbecab5c5fee701cef7900aa511a687eacf3c1411e85a4224,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0006.json,3ed79e8eeb760b9c64401653872015b62b0e3063904558fdb41499d3ea3255de,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0007,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0007.npz,faedc9ac186a4b66d1b05ea769148b868b399c90bfbe3c80d3cb954dfb24a91f,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0007.json,418d3f127281c3c5a41fc3dc473fdac7ae4d8059987b05a57339faf089555c32,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0008,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0008.npz,5ac3c96d6c28c278aef0071afd3f4c53f06a8f79ce4679d4ea4b4581bf400196,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0008.json,d5c41418c1389aa840d2e42225d6d2ae8ecc8301a224da474b59f85eb00b7c86,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0009,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0009.npz,00c1103ecadbf77aa216c5e420474e0884ad6df42d7007677588001360c6bc4a,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0009.json,3b18becf7a99645010705ab12f4cb1542fb6f7560b636126a75fbbd8df7b3a7f,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0010,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0010.npz,471613849fd13557e63592b828c96247170803d67bcf22946544aafd5a2896d6,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0010.json,9702e69869d3fbbb2d23d2016296de17481368100a24de278315b29670b23c9b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0011,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0011.npz,a00f8151c5c95e19d620eb0155c6fa37d8571d6a046e29c94b13ec7f4fc33eba,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0011.json,f918f8957aae525f7a166cc050ae0d4d3ea09b0db5e4d6538ba97b5cd53c893e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0012,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0012.npz,5d557339d480be2dad5a931e59e5ba0e721b9d84ee30263cb941f500939bb883,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0012.json,d2e3657ebbacdd00023f36e0933eeef1702d436b8e82546d9abbaa7c46a4cf44,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0013,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0013.npz,4c8fa617f81c7b080781e3a8d62098ac4407e80b67c3eb9b71ea9b0c3854444f,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0013.json,872fd7497d407096336c099dbaab48c3dab6d486c1694f4045c0b5c233cce2b1,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0014,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0014.npz,813751eb648fc4369a89b5a7b4a4f152fc18e4efeb139f8b88c6a654266bddf0,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0014.json,1fcaba28fa0f08d100c3e65bb872b327400961630df3e0381d51a7fb9ed6ae6e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0015,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0015.npz,33ff66b81b6c92f6a12ab61aa1bc8adf77e810b837fbc7ce1ddab593951e035a,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0015.json,3e422a975555b2f85c3a5bef141e893d61875d239c8513b8acefd2ee5c0be922,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0016,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0016.npz,4cee501b4127e26308af44cf8aa2666bb5c5dd80d9293295efcf1ef82b0f4030,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0016.json,f12a163827089b8c1458ea2648bf1f055f320940ec60600cdecf68694ee6440e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0017,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0017.npz,d2402e736e312d6421be18d33313e46c09081ce98c6a600bbc5eea7ddeddfd57,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0017.json,8412629ea16e72ca670fa72b1285a354cba7b4c09fb9d60fffc8bf0b5b6bcb2a,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0018,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0018.npz,74e78a20df9960c6af2519f58bde800206888b7e76935572bb6594e6adc1750a,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0018.json,e880c80359b94e50363254e64a1a51b25851d1016fe899545d5fb8a43df7db7c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0019,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0019.npz,3215388415b467b5aeb7545d75f5456a55c0fd60840fe22cce65de9a2da92ac1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0019.json,d07e94210677ac2a78bd8a6c951d914c360b4140c0da96cec5784ce0200e3db4,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
